[52.886s][info][gc,heap        ] GC(46) Archive regions: 0->0
[52.886s][info][gc,heap        ] GC(46) Humongous regions: 0->0
[52.886s][info][gc,metaspace   ] GC(46) Metaspace: 203K->203K(1056768K)
[52.886s][info][gc             ] GC(46) Pause Young (Normal) (G1 Evacuation Pause) 4079M->4079M(4084M) 213.113ms
[52.886s][info][gc,cpu         ] GC(46) User=1.66s Sys=0.00s Real=0.21s
[52.886s][info][gc,task        ] GC(47) Using 8 workers of 8 for full compaction
[52.887s][info][gc,start       ] GC(47) Pause Full (G1 Evacuation Pause)
[52.887s][info][gc,phases,start] GC(47) Phase 1: Mark live objects
[57.152s][info][gc,phases      ] GC(47) Phase 1: Mark live objects 4265.309ms
[57.152s][info][gc,phases,start] GC(47) Phase 2: Prepare for compaction
[57.677s][info][gc,phases      ] GC(47) Phase 2: Prepare for compaction 524.918ms
[57.677s][info][gc,phases,start] GC(47) Phase 3: Adjust pointers
[58.840s][info][gc,phases      ] GC(47) Phase 3: Adjust pointers 1162.605ms
[58.840s][info][gc,phases,start] GC(47) Phase 4: Compact heap
[59.309s][info][gc,phases      ] GC(47) Phase 4: Compact heap 469.623ms
[59.310s][info][gc,heap        ] GC(47) Eden regions: 0->0(204)
[59.310s][info][gc,heap        ] GC(47) Survivor regions: 0->0(0)
[59.310s][info][gc,heap        ] GC(47) Old regions: 4084->4081
[59.310s][info][gc,heap        ] GC(47) Archive regions: 0->0
[59.310s][info][gc,heap        ] GC(47) Humongous regions: 0->0
[59.310s][info][gc,metaspace   ] GC(47) Metaspace: 203K->203K(1056768K)
[59.310s][info][gc             ] GC(47) Pause Full (G1 Evacuation Pause) 4079M->4077M(4084M) 6423.750ms
[59.311s][info][gc,cpu         ] GC(47) User=32.28s Sys=0.05s Real=6.42s
[59.318s][info][gc,start       ] GC(48) Pause Young (Concurrent Start) (G1 Evacuation Pause)
[59.318s][info][gc,task        ] GC(48) Using 8 workers of 8 for evacuation
[59.335s][info][gc             ] GC(48) To-space exhausted
[59.335s][info][gc,phases      ] GC(48)   Pre Evacuate Collection Set: 0.1ms
[59.335s][info][gc,phases      ] GC(48)   Evacuate Collection Set: 10.0ms
[59.335s][info][gc,phases      ] GC(48)   Post Evacuate Collection Set: 6.7ms
[59.335s][info][gc,phases      ] GC(48)   Other: 0.4ms
[59.335s][info][gc,heap        ] GC(48) Eden regions: 3->0(204)
[59.335s][info][gc,heap        ] GC(48) Survivor regions: 0->0(0)
[59.336s][info][gc,heap        ] GC(48) Old regions: 4081->4084
[59.336s][info][gc,heap        ] GC(48) Archive regions: 0->0
[59.336s][info][gc,heap        ] GC(48) Humongous regions: 0->0
[59.336s][info][gc,metaspace   ] GC(48) Metaspace: 203K->203K(1056768K)
[59.336s][info][gc             ] GC(48) Pause Young (Concurrent Start) (G1 Evacuation Pause) 4080M->4080M(4084M) 17.343ms
[59.336s][info][gc,cpu         ] GC(48) User=0.13s Sys=0.00s Real=0.02s
[59.336s][info][gc,task        ] GC(49) Using 8 workers of 8 for full compaction
[59.336s][info][gc             ] GC(50) Concurrent Cycle
[59.336s][info][gc,marking     ] GC(50) Concurrent Clear Claimed Marks
[59.336s][info][gc,marking     ] GC(50) Concurrent Clear Claimed Marks 0.019ms
[59.336s][info][gc,marking     ] GC(50) Concurrent Scan Root Regions
[59.336s][info][gc,marking     ] GC(50) Concurrent Scan Root Regions 0.013ms
[59.336s][info][gc,marking     ] GC(50) Concurrent Mark (59.336s)
[59.336s][info][gc,start       ] GC(49) Pause Full (G1 Evacuation Pause)
[59.336s][info][gc,marking     ] GC(50) Concurrent Mark From Roots
[59.336s][info][gc,task        ] GC(50) Using 2 workers of 2 for marking
[59.339s][info][gc,phases,start] GC(49) Phase 1: Mark live objects
[63.318s][info][gc,phases      ] GC(49) Phase 1: Mark live objects 3978.734ms
[63.318s][info][gc,phases,start] GC(49) Phase 2: Prepare for compaction
[63.683s][info][gc,phases      ] GC(49) Phase 2: Prepare for compaction 365.288ms
[63.683s][info][gc,phases,start] GC(49) Phase 3: Adjust pointers
[64.835s][info][gc,phases      ] GC(49) Phase 3: Adjust pointers 1151.099ms
[64.835s][info][gc,phases,start] GC(49) Phase 4: Compact heap
[65.216s][info][gc,phases      ] GC(49) Phase 4: Compact heap 381.060ms
[65.216s][info][gc,heap        ] GC(49) Eden regions: 0->0(204)
[65.216s][info][gc,heap        ] GC(49) Survivor regions: 0->0(0)
[65.216s][info][gc,heap        ] GC(49) Old regions: 4084->4082
[65.216s][info][gc,heap        ] GC(49) Archive regions: 0->0
[65.216s][info][gc,heap        ] GC(49) Humongous regions: 0->0
[65.216s][info][gc,metaspace   ] GC(49) Metaspace: 203K->203K(1056768K)
[65.216s][info][gc             ] GC(49) Pause Full (G1 Evacuation Pause) 4080M->4080M(4084M) 5880.724ms
[65.217s][info][gc,cpu         ] GC(49) User=31.53s Sys=0.02s Real=5.88s
[65.217s][info][gc,marking     ] GC(50) Concurrent Mark From Roots 5881.502ms
[65.217s][info][gc,marking     ] GC(50) Concurrent Mark Abort
[65.217s][info][gc             ] GC(50) Concurrent Cycle 5881.676ms
[65.229s][info][gc,start       ] GC(51) Pause Young (Normal) (G1 Evacuation Pause)
[65.229s][info][gc,task        ] GC(51) Using 8 workers of 8 for evacuation
[65.242s][info][gc             ] GC(51) To-space exhausted
[65.242s][info][gc,phases      ] GC(51)   Pre Evacuate Collection Set: 0.3ms
[65.242s][info][gc,phases      ] GC(51)   Evacuate Collection Set: 7.6ms
[65.242s][info][gc,phases      ] GC(51)   Post Evacuate Collection Set: 5.1ms
[65.242s][info][gc,phases      ] GC(51)   Other: 0.6ms
[65.243s][info][gc,heap        ] GC(51) Eden regions: 2->0(204)
[65.243s][info][gc,heap        ] GC(51) Survivor regions: 0->0(0)
[65.243s][info][gc,heap        ] GC(51) Old regions: 4082->4084
[65.243s][info][gc,heap        ] GC(51) Archive regions: 0->0
[65.243s][info][gc,heap        ] GC(51) Humongous regions: 0->0
[65.243s][info][gc,metaspace   ] GC(51) Metaspace: 203K->203K(1056768K)
[65.243s][info][gc             ] GC(51) Pause Young (Normal) (G1 Evacuation Pause) 4082M->4082M(4084M) 13.683ms
[65.243s][info][gc,cpu         ] GC(51) User=0.00s Sys=0.00s Real=0.01s
[65.243s][info][gc,task        ] GC(52) Using 8 workers of 8 for full compaction
[65.243s][info][gc,start       ] GC(52) Pause Full (G1 Evacuation Pause)
[65.243s][info][gc,phases,start] GC(52) Phase 1: Mark live objects
[69.526s][info][gc,phases      ] GC(52) Phase 1: Mark live objects 4282.776ms
[69.526s][info][gc,phases,start] GC(52) Phase 2: Prepare for compaction
[69.985s][info][gc,phases      ] GC(52) Phase 2: Prepare for compaction 459.313ms
[69.985s][info][gc,phases,start] GC(52) Phase 3: Adjust pointers
[71.140s][info][gc,phases      ] GC(52) Phase 3: Adjust pointers 1155.225ms
[71.140s][info][gc,phases,start] GC(52) Phase 4: Compact heap
[71.614s][info][gc,phases      ] GC(52) Phase 4: Compact heap 473.819ms
[71.615s][info][gc,heap        ] GC(52) Eden regions: 0->0(204)
[71.615s][info][gc,heap        ] GC(52) Survivor regions: 0->0(0)
[71.615s][info][gc,heap        ] GC(52) Old regions: 4084->4082
[71.615s][info][gc,heap        ] GC(52) Archive regions: 0->0
[71.615s][info][gc,heap        ] GC(52) Humongous regions: 0->0
[71.615s][info][gc,metaspace   ] GC(52) Metaspace: 203K->203K(1056768K)
[71.615s][info][gc             ] GC(52) Pause Full (G1 Evacuation Pause) 4082M->4081M(4084M) 6371.978ms
[71.615s][info][gc,cpu         ] GC(52) User=32.50s Sys=0.05s Real=6.37s
[71.621s][info][gc,start       ] GC(53) Pause Young (Concurrent Start) (G1 Evacuation Pause)
[71.621s][info][gc,task        ] GC(53) Using 8 workers of 8 for evacuation
[71.632s][info][gc             ] GC(53) To-space exhausted
[71.632s][info][gc,phases      ] GC(53)   Pre Evacuate Collection Set: 0.1ms
[71.632s][info][gc,phases      ] GC(53)   Evacuate Collection Set: 6.6ms
[71.632s][info][gc,phases      ] GC(53)   Post Evacuate Collection Set: 4.4ms
[71.632s][info][gc,phases      ] GC(53)   Other: 0.4ms
[71.632s][info][gc,heap        ] GC(53) Eden regions: 2->0(204)
[71.632s][info][gc,heap        ] GC(53) Survivor regions: 0->0(0)
[71.632s][info][gc,heap        ] GC(53) Old regions: 4082->4084
[71.632s][info][gc,heap        ] GC(53) Archive regions: 0->0
[71.633s][info][gc,heap        ] GC(53) Humongous regions: 0->0
[71.633s][info][gc,metaspace   ] GC(53) Metaspace: 203K->203K(1056768K)
[71.633s][info][gc             ] GC(53) Pause Young (Concurrent Start) (G1 Evacuation Pause) 4083M->4083M(4084M) 11.614ms
[71.633s][info][gc,cpu         ] GC(53) User=0.00s Sys=0.00s Real=0.01s
[71.633s][info][gc,task        ] GC(54) Using 8 workers of 8 for full compaction
[71.633s][info][gc             ] GC(55) Concurrent Cycle
[71.633s][info][gc,marking     ] GC(55) Concurrent Clear Claimed Marks
[71.633s][info][gc,marking     ] GC(55) Concurrent Clear Claimed Marks 0.019ms
[71.633s][info][gc,marking     ] GC(55) Concurrent Scan Root Regions
[71.633s][info][gc,marking     ] GC(55) Concurrent Scan Root Regions 0.013ms
[71.633s][info][gc,marking     ] GC(55) Concurrent Mark (71.633s)
[71.633s][info][gc,start       ] GC(54) Pause Full (G1 Evacuation Pause)
[71.633s][info][gc,marking     ] GC(55) Concurrent Mark From Roots
[71.633s][info][gc,task        ] GC(55) Using 2 workers of 2 for marking
[71.636s][info][gc,phases,start] GC(54) Phase 1: Mark live objects
[76.046s][info][gc,phases      ] GC(54) Phase 1: Mark live objects 4409.600ms
[76.046s][info][gc,phases,start] GC(54) Phase 2: Prepare for compaction
[76.415s][info][gc,phases      ] GC(54) Phase 2: Prepare for compaction 368.945ms
[76.415s][info][gc,phases,start] GC(54) Phase 3: Adjust pointers
[77.568s][info][gc,phases      ] GC(54) Phase 3: Adjust pointers 1153.505ms
[77.568s][info][gc,phases,start] GC(54) Phase 4: Compact heap
[77.961s][info][gc,phases      ] GC(54) Phase 4: Compact heap 392.087ms
[77.961s][info][gc,heap        ] GC(54) Eden regions: 0->0(204)
[77.961s][info][gc,heap        ] GC(54) Survivor regions: 0->0(0)
[77.961s][info][gc,heap        ] GC(54) Old regions: 4084->4084
[77.961s][info][gc,heap        ] GC(54) Archive regions: 0->0
[77.961s][info][gc,heap        ] GC(54) Humongous regions: 0->0
[77.961s][info][gc,metaspace   ] GC(54) Metaspace: 203K->203K(1056768K)
[77.961s][info][gc             ] GC(54) Pause Full (G1 Evacuation Pause) 4083M->4083M(4084M) 6328.351ms
[77.961s][info][gc,cpu         ] GC(54) User=31.48s Sys=0.00s Real=6.33s
[77.961s][info][gc,task        ] GC(56) Using 8 workers of 8 for full compaction
[77.962s][info][gc,start       ] GC(56) Pause Full (G1 Evacuation Pause)
[77.962s][info][gc,phases,start] GC(56) Phase 1: Mark live objects
[82.016s][info][gc,phases      ] GC(56) Phase 1: Mark live objects 4054.388ms
[82.016s][info][gc,phases,start] GC(56) Phase 2: Prepare for compaction
[82.389s][info][gc,phases      ] GC(56) Phase 2: Prepare for compaction 373.118ms
[82.389s][info][gc,phases,start] GC(56) Phase 3: Adjust pointers
[83.597s][info][gc,phases      ] GC(56) Phase 3: Adjust pointers 1207.584ms
[83.597s][info][gc,phases,start] GC(56) Phase 4: Compact heap
[83.987s][info][gc,phases      ] GC(56) Phase 4: Compact heap 389.965ms
[83.988s][info][gc,heap        ] GC(56) Eden regions: 0->0(204)
[83.988s][info][gc,heap        ] GC(56) Survivor regions: 0->0(0)
[83.988s][info][gc,heap        ] GC(56) Old regions: 4084->4084
[83.988s][info][gc,heap        ] GC(56) Archive regions: 0->0
[83.988s][info][gc,heap        ] GC(56) Humongous regions: 0->0
[83.988s][info][gc,metaspace   ] GC(56) Metaspace: 203K->203K(1056768K)
[83.988s][info][gc             ] GC(56) Pause Full (G1 Evacuation Pause) 4083M->4083M(4084M) 6026.234ms
[83.989s][info][gc,cpu         ] GC(56) User=30.89s Sys=0.13s Real=6.03s
[83.989s][info][gc,marking     ] GC(55) Concurrent Mark From Roots 12355.892ms
[83.989s][info][gc,start       ] GC(57) Pause Young (Normal) (G1 Evacuation Pause)
[83.989s][info][gc,task        ] GC(57) Using 8 workers of 8 for evacuation
[83.989s][info][gc,phases      ] GC(57)   Pre Evacuate Collection Set: 0.2ms
[83.989s][info][gc,phases      ] GC(57)   Evacuate Collection Set: 0.1ms
[83.989s][info][gc,phases      ] GC(57)   Post Evacuate Collection Set: 0.1ms
[83.989s][info][gc,phases      ] GC(57)   Other: 0.3ms
[83.990s][info][gc,heap        ] GC(57) Eden regions: 0->0(204)
[83.990s][info][gc,heap        ] GC(57) Survivor regions: 0->0(0)
[83.990s][info][gc,heap        ] GC(57) Old regions: 4084->4084
[83.990s][info][gc,heap        ] GC(57) Archive regions: 0->0
[83.990s][info][gc,heap        ] GC(57) Humongous regions: 0->0
[83.990s][info][gc,metaspace   ] GC(57) Metaspace: 203K->203K(1056768K)
[83.990s][info][gc             ] GC(57) Pause Young (Normal) (G1 Evacuation Pause) 4083M->4083M(4084M) 0.902ms
[83.990s][info][gc,cpu         ] GC(57) User=0.00s Sys=0.00s Real=0.00s
[83.990s][info][gc,task        ] GC(58) Using 8 workers of 8 for full compaction
[83.990s][info][gc,start       ] GC(58) Pause Full (G1 Evacuation Pause)
[83.990s][info][gc,phases,start] GC(58) Phase 1: Mark live objects
[88.532s][info][gc,phases      ] GC(58) Phase 1: Mark live objects 4542.022ms
[88.532s][info][gc,phases,start] GC(58) Phase 2: Prepare for compaction
[88.961s][info][gc,phases      ] GC(58) Phase 2: Prepare for compaction 429.465ms
[88.961s][info][gc,phases,start] GC(58) Phase 3: Adjust pointers
[90.174s][info][gc,phases      ] GC(58) Phase 3: Adjust pointers 1212.236ms
[90.174s][info][gc,phases,start] GC(58) Phase 4: Compact heap
[90.705s][info][gc,phases      ] GC(58) Phase 4: Compact heap 531.452ms
[90.706s][info][gc,heap        ] GC(58) Eden regions: 0->0(204)
[90.706s][info][gc,heap        ] GC(58) Survivor regions: 0->0(0)
[90.706s][info][gc,heap        ] GC(58) Old regions: 4084->4084
[90.706s][info][gc,heap        ] GC(58) Archive regions: 0->0
[90.706s][info][gc,heap        ] GC(58) Humongous regions: 0->0
[90.706s][info][gc,metaspace   ] GC(58) Metaspace: 203K->203K(1056768K)
[90.706s][info][gc             ] GC(58) Pause Full (G1 Evacuation Pause) 4083M->4083M(4084M) 6716.113ms
[90.706s][info][gc,cpu         ] GC(58) User=31.80s Sys=0.00s Real=6.72s
[90.706s][info][gc,task        ] GC(59) Using 8 workers of 8 for full compaction
[90.706s][info][gc,start       ] GC(59) Pause Full (G1 Evacuation Pause)
[90.707s][info][gc,phases,start] GC(59) Phase 1: Mark live objects
[94.812s][info][gc,phases      ] GC(59) Phase 1: Mark live objects 4105.453ms
[94.812s][info][gc,phases,start] GC(59) Phase 2: Prepare for compaction
[95.282s][info][gc,phases      ] GC(59) Phase 2: Prepare for compaction 469.603ms
[95.282s][info][gc,phases,start] GC(59) Phase 3: Adjust pointers
[96.466s][info][gc,phases      ] GC(59) Phase 3: Adjust pointers 1184.390ms
[96.466s][info][gc,phases,start] GC(59) Phase 4: Compact heap
[96.874s][info][gc,phases      ] GC(59) Phase 4: Compact heap 407.868ms
[96.875s][info][gc,heap        ] GC(59) Eden regions: 0->0(204)
[96.875s][info][gc,heap        ] GC(59) Survivor regions: 0->0(0)
[96.875s][info][gc,heap        ] GC(59) Old regions: 4084->4084
[96.875s][info][gc,heap        ] GC(59) Archive regions: 0->0
[96.875s][info][gc,heap        ] GC(59) Humongous regions: 0->0
[96.875s][info][gc,metaspace   ] GC(59) Metaspace: 203K->203K(1056768K)
[96.875s][info][gc             ] GC(59) Pause Full (G1 Evacuation Pause) 4083M->4083M(4084M) 6168.198ms
[96.875s][info][gc,cpu         ] GC(59) User=31.45s Sys=0.02s Real=6.17s
[96.875s][info][gc,marking     ] GC(55) Concurrent Mark Abort
[96.875s][info][gc             ] GC(55) Concurrent Cycle 25242.564ms
[96.875s][info][gc,start       ] GC(60) Pause Young (Normal) (G1 Evacuation Pause)
[96.875s][info][gc,task        ] GC(60) Using 8 workers of 8 for evacuation
[96.876s][info][gc,phases      ] GC(60)   Pre Evacuate Collection Set: 0.1ms
[96.876s][info][gc,phases      ] GC(60)   Evacuate Collection Set: 0.2ms
[96.876s][info][gc,phases      ] GC(60)   Post Evacuate Collection Set: 0.2ms
[96.876s][info][gc,phases      ] GC(60)   Other: 0.2ms
[96.876s][info][gc,heap        ] GC(60) Eden regions: 0->0(204)
[96.876s][info][gc,heap        ] GC(60) Survivor regions: 0->0(0)
[96.876s][info][gc,heap        ] GC(60) Old regions: 4084->4084
[96.876s][info][gc,heap        ] GC(60) Archive regions: 0->0
[96.876s][info][gc,heap        ] GC(60) Humongous regions: 0->0
[96.876s][info][gc,metaspace   ] GC(60) Metaspace: 203K->203K(1056768K)
[96.876s][info][gc             ] GC(60) Pause Young (Normal) (G1 Evacuation Pause) 4083M->4083M(4084M) 0.760ms
[96.876s][info][gc,cpu         ] GC(60) User=0.00s Sys=0.00s Real=0.00s
[96.876s][info][gc,task        ] GC(61) Using 8 workers of 8 for full compaction
[96.876s][info][gc,start       ] GC(61) Pause Full (G1 Evacuation Pause)
[96.876s][info][gc,phases,start] GC(61) Phase 1: Mark live objects
[101.274s][info][gc,phases      ] GC(61) Phase 1: Mark live objects 4397.218ms
[101.274s][info][gc,phases,start] GC(61) Phase 2: Prepare for compaction
[101.798s][info][gc,phases      ] GC(61) Phase 2: Prepare for compaction 524.834ms
[101.799s][info][gc,phases,start] GC(61) Phase 3: Adjust pointers
[102.952s][info][gc,phases      ] GC(61) Phase 3: Adjust pointers 1153.550ms
[102.952s][info][gc,phases,start] GC(61) Phase 4: Compact heap
[103.412s][info][gc,phases      ] GC(61) Phase 4: Compact heap 459.900ms
[103.413s][info][gc,heap        ] GC(61) Eden regions: 0->0(204)
[103.413s][info][gc,heap        ] GC(61) Survivor regions: 0->0(0)
[103.413s][info][gc,heap        ] GC(61) Old regions: 4084->4084
[103.413s][info][gc,heap        ] GC(61) Archive regions: 0->0
[103.413s][info][gc,heap        ] GC(61) Humongous regions: 0->0
[103.413s][info][gc,metaspace   ] GC(61) Metaspace: 203K->203K(1056768K)
[103.413s][info][gc             ] GC(61) Pause Full (G1 Evacuation Pause) 4083M->4083M(4084M) 6536.354ms
[103.413s][info][gc,cpu         ] GC(61) User=32.20s Sys=0.05s Real=6.54s
[103.413s][info][gc,task        ] GC(62) Using 8 workers of 8 for full compaction
[103.413s][info][gc,start       ] GC(62) Pause Full (G1 Evacuation Pause)
[103.413s][info][gc,phases,start] GC(62) Phase 1: Mark live objects
[107.640s][info][gc,phases      ] GC(62) Phase 1: Mark live objects 4226.413ms
[107.640s][info][gc,phases,start] GC(62) Phase 2: Prepare for compaction
[108.093s][info][gc,phases      ] GC(62) Phase 2: Prepare for compaction 453.526ms
[108.093s][info][gc,phases,start] GC(62) Phase 3: Adjust pointers
[109.228s][info][gc,phases      ] GC(62) Phase 3: Adjust pointers 1134.577ms
[109.228s][info][gc,phases,start] GC(62) Phase 4: Compact heap
[109.661s][info][gc,phases      ] GC(62) Phase 4: Compact heap 433.409ms
[109.662s][info][gc,heap        ] GC(62) Eden regions: 0->0(204)
[109.662s][info][gc,heap        ] GC(62) Survivor regions: 0->0(0)
[109.662s][info][gc,heap        ] GC(62) Old regions: 4084->4084
[109.662s][info][gc,heap        ] GC(62) Archive regions: 0->0
[109.662s][info][gc,heap        ] GC(62) Humongous regions: 0->0
[109.662s][info][gc,metaspace   ] GC(62) Metaspace: 203K->203K(1056768K)
[109.662s][info][gc             ] GC(62) Pause Full (G1 Evacuation Pause) 4083M->4083M(4084M) 6248.893ms
[109.662s][info][gc,cpu         ] GC(62) User=30.59s Sys=0.03s Real=6.25s
[109.663s][info][gc,start       ] GC(63) Pause Young (Concurrent Start) (G1 Evacuation Pause)
[109.663s][info][gc,task        ] GC(63) Using 8 workers of 8 for evacuation
[109.663s][info][gc,phases      ] GC(63)   Pre Evacuate Collection Set: 0.1ms
[109.663s][info][gc,phases      ] GC(63)   Evacuate Collection Set: 0.1ms
[109.663s][info][gc,phases      ] GC(63)   Post Evacuate Collection Set: 0.2ms
[109.663s][info][gc,phases      ] GC(63)   Other: 0.3ms
[109.663s][info][gc,heap        ] GC(63) Eden regions: 0->0(204)
[109.663s][info][gc,heap        ] GC(63) Survivor regions: 0->0(0)
[109.663s][info][gc,heap        ] GC(63) Old regions: 4084->4084
[109.663s][info][gc,heap        ] GC(63) Archive regions: 0->0
[109.663s][info][gc,heap        ] GC(63) Humongous regions: 0->0
[109.663s][info][gc,metaspace   ] GC(63) Metaspace: 203K->203K(1056768K)
[109.663s][info][gc             ] GC(63) Pause Young (Concurrent Start) (G1 Evacuation Pause) 4083M->4083M(4084M) 0.843ms
[109.663s][info][gc,cpu         ] GC(63) User=0.00s Sys=0.00s Real=0.00s
[109.663s][info][gc,task        ] GC(64) Using 8 workers of 8 for full compaction
[109.663s][info][gc             ] GC(65) Concurrent Cycle
[109.664s][info][gc,marking     ] GC(65) Concurrent Clear Claimed Marks
[109.664s][info][gc,marking     ] GC(65) Concurrent Clear Claimed Marks 0.019ms
[109.664s][info][gc,marking     ] GC(65) Concurrent Scan Root Regions
[109.664s][info][gc,marking     ] GC(65) Concurrent Scan Root Regions 0.014ms
[109.664s][info][gc,marking     ] GC(65) Concurrent Mark (109.664s)
[109.664s][info][gc,start       ] GC(64) Pause Full (G1 Evacuation Pause)
[109.664s][info][gc,marking     ] GC(65) Concurrent Mark From Roots
[109.664s][info][gc,task        ] GC(65) Using 2 workers of 2 for marking
[109.667s][info][gc,phases,start] GC(64) Phase 1: Mark live objects
[114.105s][info][gc,phases      ] GC(64) Phase 1: Mark live objects 4438.261ms
[114.105s][info][gc,phases,start] GC(64) Phase 2: Prepare for compaction
[114.592s][info][gc,phases      ] GC(64) Phase 2: Prepare for compaction 486.986ms
[114.592s][info][gc,phases,start] GC(64) Phase 3: Adjust pointers
[115.788s][info][gc,phases      ] GC(64) Phase 3: Adjust pointers 1195.277ms
[115.788s][info][gc,phases,start] GC(64) Phase 4: Compact heap
[116.251s][info][gc,phases      ] GC(64) Phase 4: Compact heap 463.621ms
[116.252s][info][gc,heap        ] GC(64) Eden regions: 0->0(204)
[116.252s][info][gc,heap        ] GC(64) Survivor regions: 0->0(0)
[116.252s][info][gc,heap        ] GC(64) Old regions: 4084->4084
[116.252s][info][gc,heap        ] GC(64) Archive regions: 0->0
[116.252s][info][gc,heap        ] GC(64) Humongous regions: 0->0
[116.252s][info][gc,metaspace   ] GC(64) Metaspace: 203K->203K(1056768K)
[116.252s][info][gc             ] GC(64) Pause Full (G1 Evacuation Pause) 4083M->4083M(4084M) 6588.425ms
[116.252s][info][gc,cpu         ] GC(64) User=32.00s Sys=0.03s Real=6.59s
[116.252s][info][gc,task        ] GC(66) Using 8 workers of 8 for full compaction
[116.253s][info][gc,start       ] GC(66) Pause Full (G1 Evacuation Pause)
[116.253s][info][gc,phases,start] GC(66) Phase 1: Mark live objects
[120.555s][info][gc,phases      ] GC(66) Phase 1: Mark live objects 4302.600ms
[120.555s][info][gc,phases,start] GC(66) Phase 2: Prepare for compaction
[121.016s][info][gc,phases      ] GC(66) Phase 2: Prepare for compaction 460.524ms
[121.016s][info][gc,phases,start] GC(66) Phase 3: Adjust pointers
[122.268s][info][gc,phases      ] GC(66) Phase 3: Adjust pointers 1252.177ms
[122.268s][info][gc,phases,start] GC(66) Phase 4: Compact heap
[122.674s][info][gc,phases      ] GC(66) Phase 4: Compact heap 405.406ms
[122.674s][info][gc,heap        ] GC(66) Eden regions: 0->0(204)
[122.674s][info][gc,heap        ] GC(66) Survivor regions: 0->0(0)
[122.674s][info][gc,heap        ] GC(66) Old regions: 4084->4084
[122.674s][info][gc,heap        ] GC(66) Archive regions: 0->0
[122.674s][info][gc,heap        ] GC(66) Humongous regions: 0->0
[122.674s][info][gc,metaspace   ] GC(66) Metaspace: 203K->203K(1056768K)
[122.674s][info][gc             ] GC(66) Pause Full (G1 Evacuation Pause) 4083M->4083M(4084M) 6421.495ms
[122.674s][info][gc,cpu         ] GC(66) User=30.42s Sys=0.06s Real=6.42s
[122.675s][info][gc,marking     ] GC(65) Concurrent Mark From Roots 13010.919ms
[122.675s][info][gc,marking     ] GC(65) Concurrent Mark Abort
[122.675s][info][gc             ] GC(65) Concurrent Cycle 13011.071ms
[122.675s][info][gc,start       ] GC(67) Pause Young (Normal) (G1 Evacuation Pause)
[122.675s][info][gc,task        ] GC(67) Using 8 workers of 8 for evacuation
[122.675s][info][gc,phases      ] GC(67)   Pre Evacuate Collection Set: 0.1ms
[122.675s][info][gc,phases      ] GC(67)   Evacuate Collection Set: 0.3ms
[122.675s][info][gc,phases      ] GC(67)   Post Evacuate Collection Set: 0.1ms
[122.675s][info][gc,phases      ] GC(67)   Other: 0.2ms
[122.675s][info][gc,heap        ] GC(67) Eden regions: 0->0(204)
[122.675s][info][gc,heap        ] GC(67) Survivor regions: 0->0(0)
[122.675s][info][gc,heap        ] GC(67) Old regions: 4084->4084
[122.675s][info][gc,heap        ] GC(67) Archive regions: 0->0
[122.676s][info][gc,heap        ] GC(67) Humongous regions: 0->0
[122.676s][info][gc,metaspace   ] GC(67) Metaspace: 204K->204K(1056768K)
[122.676s][info][gc             ] GC(67) Pause Young (Normal) (G1 Evacuation Pause) 4083M->4083M(4084M) 0.770ms
[122.676s][info][gc,cpu         ] GC(67) User=0.00s Sys=0.00s Real=0.00s
[122.676s][info][gc,task        ] GC(68) Using 8 workers of 8 for full compaction
[122.676s][info][gc,start       ] GC(68) Pause Full (G1 Evacuation Pause)
[122.676s][info][gc,phases,start] GC(68) Phase 1: Mark live objects
[127.166s][info][gc,phases      ] GC(68) Phase 1: Mark live objects 4490.313ms
[127.166s][info][gc,phases,start] GC(68) Phase 2: Prepare for compaction
[127.515s][info][gc,phases      ] GC(68) Phase 2: Prepare for compaction 348.668ms
[127.515s][info][gc,phases,start] GC(68) Phase 3: Adjust pointers
[128.683s][info][gc,phases      ] GC(68) Phase 3: Adjust pointers 1168.338ms
[128.683s][info][gc,phases,start] GC(68) Phase 4: Compact heap
[129.040s][info][gc,phases      ] GC(68) Phase 4: Compact heap 356.263ms
[129.040s][info][gc,heap        ] GC(68) Eden regions: 0->0(204)
[129.040s][info][gc,heap        ] GC(68) Survivor regions: 0->0(0)
[129.040s][info][gc,heap        ] GC(68) Old regions: 4084->4084
[129.040s][info][gc,heap        ] GC(68) Archive regions: 0->0
[129.040s][info][gc,heap        ] GC(68) Humongous regions: 0->0
[129.040s][info][gc,metaspace   ] GC(68) Metaspace: 204K->204K(1056768K)
[129.040s][info][gc             ] GC(68) Pause Full (G1 Evacuation Pause) 4083M->4083M(4084M) 6364.442ms
[129.041s][info][gc,cpu         ] GC(68) User=31.64s Sys=0.09s Real=6.37s
[129.041s][info][gc,task        ] GC(69) Using 8 workers of 8 for full compaction
[129.041s][info][gc,start       ] GC(69) Pause Full (G1 Evacuation Pause)
[129.041s][info][gc,phases,start] GC(69) Phase 1: Mark live objects
[133.394s][info][gc,phases      ] GC(69) Phase 1: Mark live objects 4353.512ms
[133.394s][info][gc,phases,start] GC(69) Phase 2: Prepare for compaction
[133.730s][info][gc,phases      ] GC(69) Phase 2: Prepare for compaction 335.606ms
[133.730s][info][gc,phases,start] GC(69) Phase 3: Adjust pointers
[134.863s][info][gc,phases      ] GC(69) Phase 3: Adjust pointers 1132.828ms
